tx_type,amount,tx_hour,is_weekend,is_merchant_dest,is_new_beneficiary,structuring_flag,round_amount_flag,layering_score,sender_tx_count_7d,sender_tx_amount_7d,sender_tx_count_24h,unique_receivers_7d,receiver_tx_count_7d,receiver_total_inflow_7d,amount_to_avg_ratio,amount_zscore,rolling_std_7d,rapid_succession_flag,receiver_new_sender_ratio,shared_counterparty_risk,receiver_inflow_concentration,is_fraud
3.0,2165.97,12,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,6575903.12,6,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
0.0,211683.5,18,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,14113.42,23,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,120328.85,12,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,12992.34,16,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,14095.9,14,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,1234.57,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,416215.11,15,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,373666.74,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,4581.28,23,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,283601.58,9,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,63879.94,17,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,5962.64,22,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,91687.21,11,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,12338.23,20,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,215132.14,16,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,35249.88,16,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,25850.85,15,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,220652.41,9,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,2728.5,14,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,103124.43,22,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
1.0,232913.29,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,7430.17,19,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,23892.53,20,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,14948.58,21,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,76746.84,19,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,300480.43,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,554.6,20,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,48132.63,20,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,406019.07,22,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,2.0,259697.23,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,17168.92,20,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,12180.96,11,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,477032.23,22,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,419985.87,20,1,0,1,0,0,0.5,0.0,0.0,0.0,0.0,2.0,469790.19,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,6548.74,20,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,102349.95,16,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,271293.77,15,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,217903.93,9,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,375518.68,14,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,994453.2,1.0,0.0,0.0,0,1.0,0.0,0.0,0
0.0,308724.7,14,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,11961.84,10,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,14348.07,11,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,204357.42,20,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,299331.08,21,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,252405.11,9,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,9739.99,20,0,1,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,115470.82,9,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,4558.77,15,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,1988.64,2,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,183449.06,18,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,5526.25,17,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,10202.1,9,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,172669.74,16,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,9247.15,23,0,1,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,53.91,20,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,101505.2,21,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,106818.37,9,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,67674.09,19,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,197447.21,14,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,60684.9,18,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,120983.07,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,226866.79,1.0,0.0,0.0,0,1.0,0.0,0.0,0
1.0,72909.75,13,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,1454888.86,16,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
3.0,3483.26,11,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,7014.81,23,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,87879.12,9,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,31115.2,1.0,0.0,0.0,0,1.0,0.0,0.0,0
1.0,344891.91,17,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,45031.29,12,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,27691.11,17,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,12143.68,20,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,295540.71,10,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,319931.52,13,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,2.0,768930.71,1.0,0.0,0.0,0,1.0,0.0,0.0,0
0.0,61156.3,21,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,6951.88,23,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,24575.12,15,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,120921.64,17,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,4462.69,19,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,10588.11,21,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,268748.72,10,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,80922.81,21,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,2718.4,9,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,55665.65,20,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,160875.24,1.0,0.0,0.0,0,1.0,0.0,0.0,0
0.0,233417.11,13,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,18736.28,19,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,310742.97,14,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,58015.68,14,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,4939.62,19,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,6715.69,19,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,450060.37,18,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
1.0,127925.36,19,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,209089.81,1.0,0.0,0.0,0,1.0,0.0,0.0,0
4.0,2324037.48,19,1,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,42419.56,13,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,79492.66,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,238377.73,21,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,4284.84,13,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,725.46,13,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,3768.62,19,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,36557.97,9,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,382270.71,1.0,0.0,0.0,0,1.0,0.0,0.0,0
1.0,19156.52,19,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,234596.27,21,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,10817.92,12,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,7240.71,19,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,248123.09,23,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,101162.49,13,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,242777.85,18,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,177533.38,14,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,182011.2,13,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,81808.89,13,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,234765.55,15,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,245036.47,1.0,0.0,0.0,0,1.0,0.0,0.0,0
4.0,437925.69,13,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,1.0,3595911.39,1.0,0.0,0.0,0,1.0,0.0,0.0,0
2.0,4097.17,16,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,26196.96,12,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,128211.53,12,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,69134.17,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,121061.17,20,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,168045.49,13,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,976830.22,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,8699.57,15,0,1,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,241080.55,17,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,34502.7,11,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
0.0,166113.99,15,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,158346.12,15,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,244214.33,20,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,206984.77,18,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,33817.56,1.0,0.0,0.0,0,1.0,0.0,0.0,0
0.0,24092.87,19,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,2012.07,10,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,227068.13,17,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,117378.84,20,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,99761.91,13,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,135820.29,13,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,6164.76,14,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,96309.15,17,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,3427.23,14,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,432544.68,16,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
0.0,17158.44,12,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,112288.99,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,5683545.57,12,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,28750.56,18,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,3738.87,13,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,14529.28,18,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,641914.06,15,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,126556.82,11,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,43565.49,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,87729.55,19,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,170090.15,13,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,66795.84,14,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,137209.82,17,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,27362.73,12,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,157923.09,12,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,128736.49,10,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,210.52,12,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,293176.03,10,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,297042.85,19,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,2288.48,23,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,82391.18,16,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,102506.62,15,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,252069.94,21,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,506090.76,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,584.01,17,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,168134.95,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,3.0,109492.27,1.0,0.0,0.0,0,1.0,0.0,0.0,0
1.0,219249.81,11,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,1.0,37034.99,1.0,0.0,0.0,0,1.0,0.0,0.0,0
3.0,9756.88,20,1,1,1,1,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,8418.61,12,1,1,1,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,554.74,20,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,40865.77,17,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,228509.93,18,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,228.82,18,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,315193.06,20,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,18139.39,10,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
4.0,119306.06,23,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,1
4.0,268982.72,18,0,0,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,98793.18,12,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,10695.53,10,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,3279.92,11,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,14001.95,19,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,79647.04,15,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,478553.71,10,0,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
3.0,10909.99,18,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,145176.9,18,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
1.0,125114.56,17,1,0,1,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
0.0,211841.34,18,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0
